DATE,SI_NM,GU_NM,EMD_NM,TAXI_CNT
2019-09-28,서울특별시,서초구,서초1동,6
2019-09-28,서울특별시,성북구,길음제2동,6
2019-09-28,서울특별시,성북구,삼선동,6
2019-09-28,서울특별시,성북구,종암동,6
2019-09-28,서울특별시,송파구,문정2동,6
2019-09-28,서울특별시,송파구,오륜동,6
2019-09-28,서울특별시,송파구,잠실2동,6
2019-09-28,서울특별시,양천구,신정7동,6
2019-09-28,서울특별시,용산구,남영동,6
2019-09-28,서울특별시,종로구,교남동,6
2019-09-28,서울특별시,중구,광희동,6
2019-09-28,서울특별시,강동구,고덕제1동,5
2019-09-28,서울특별시,강동구,길동,5
2019-09-28,서울특별시,강북구,송천동,5
2019-09-28,서울특별시,강서구,가양제1동,5
2019-09-28,서울특별시,강서구,등촌제1동,5
2019-09-28,서울특별시,강서구,방화제2동,5
2019-09-28,서울특별시,관악구,신원동,5
2019-09-28,서울특별시,구로구,구로제3동,5
2019-09-28,서울특별시,구로구,오류제2동,5
2019-09-28,서울특별시,금천구,독산제1동,5
2019-09-28,서울특별시,노원구,중계4동,5
2019-09-28,서울특별시,도봉구,쌍문제2동,5
2019-09-28,서울특별시,도봉구,쌍문제3동,5
2019-09-28,서울특별시,마포구,서교동,5
2019-09-28,서울특별시,마포구,성산제1동,5
2019-09-28,서울특별시,서대문구,남가좌제2동,5
2019-09-28,서울특별시,송파구,가락본동,5
2019-09-28,서울특별시,송파구,거여1동,5
2019-09-28,서울특별시,송파구,오금동,5
2019-09-28,서울특별시,중구,신당제4동,5
2019-09-28,서울특별시,중구,장충동,5
2019-09-28,서울특별시,중랑구,묵제1동,5
2019-09-28,서울특별시,중랑구,상봉제1동,5
2019-09-28,서울특별시,중랑구,중화제2동,5
2019-09-29,서울특별시,영등포구,여의동,29
2019-09-29,서울특별시,은평구,역촌동,23
2019-09-29,서울특별시,노원구,하계1동,21
2019-09-29,서울특별시,강서구,등촌제3동,20
2019-09-29,서울특별시,마포구,성산제2동,19
2019-09-29,서울특별시,송파구,장지동,19
2019-09-29,서울특별시,서초구,양재1동,18
2019-09-29,서울특별시,서대문구,신촌동,17
2019-09-29,서울특별시,강서구,방화제3동,16
2019-09-29,서울특별시,서초구,서초3동,15
2019-09-29,서울특별시,강남구,수서동,14
2019-09-29,서울특별시,강북구,인수동,14
2019-09-29,서울특별시,용산구,서빙고동,14
2019-09-29,서울특별시,강남구,세곡동,13
2019-09-29,서울특별시,강남구,일원본동,13
2019-09-29,서울특별시,노원구,상계1동,13
2019-09-29,서울특별시,노원구,중계2.3동,13
2019-09-29,서울특별시,서대문구,연희동,13
2019-09-29,서울특별시,강북구,번제3동,12
2019-09-29,서울특별시,강서구,공항동,11
2019-09-29,서울특별시,구로구,개봉제1동,11
2019-09-29,서울특별시,구로구,오류제2동,11
2019-09-29,서울특별시,노원구,상계6.7동,11
2019-09-29,서울특별시,노원구,월계3동,11
2019-09-29,서울특별시,동대문구,휘경제2동,11
2019-09-29,서울특별시,종로구,종로1.2.3.4가동,11
2019-09-29,서울특별시,강서구,가양제2동,10
2019-09-29,서울특별시,강서구,방화제2동,10
2019-09-29,서울특별시,노원구,상계2동,10
2019-09-29,서울특별시,노원구,중계4동,10
2019-09-29,서울특별시,종로구,사직동,10
2019-09-29,서울특별시,강남구,일원1동,9
2019-09-29,서울특별시,광진구,구의제2동,9
2019-09-29,서울특별시,노원구,공릉1.3동,9
2019-09-29,서울특별시,노원구,월계1동,9
2019-09-29,서울특별시,마포구,망원제2동,9
2019-09-29,서울특별시,마포구,상암동,9
2019-09-29,서울특별시,마포구,서교동,9
2019-09-29,서울특별시,송파구,가락본동,9
2019-09-29,서울특별시,강남구,삼성1동,8
2019-09-29,서울특별시,구로구,구로제3동,8
2019-09-29,서울특별시,구로구,수궁동,8
2019-09-29,서울특별시,노원구,월계2동,8
2019-09-29,서울특별시,도봉구,방학제3동,8
2019-09-29,서울특별시,도봉구,창제1동,8
2019-09-29,서울특별시,은평구,진관동,8
2019-09-29,서울특별시,강남구,역삼1동,7
2019-09-29,서울특별시,강동구,천호제2동,7
2019-09-29,서울특별시,강북구,송중동,7
2019-09-29,서울특별시,강서구,화곡제6동,7
2019-09-29,서울특별시,관악구,서원동,7
2019-09-29,서울특별시,구로구,구로제5동,7
2019-09-29,서울특별시,구로구,신도림동,7
2019-09-29,서울특별시,노원구,하계2동,7
2019-09-29,서울특별시,도봉구,도봉제1동,7
2019-09-29,서울특별시,도봉구,방학제1동,7
2019-09-29,서울특별시,동대문구,신설동,7
2019-09-29,서울특별시,동작구,신대방제2동,7
2019-09-29,서울특별시,서대문구,홍은제2동,7
2019-09-29,서울특별시,성북구,장위제1동,7
2019-09-29,서울특별시,송파구,오륜동,7
2019-09-29,서울특별시,중구,명동,7
2019-09-29,서울특별시,중랑구,묵제1동,7
2019-09-29,서울특별시,강남구,신사동,6
2019-09-29,서울특별시,강남구,일원2동,6
2019-09-29,서울특별시,강동구,길동,6
2019-09-29,서울특별시,강서구,가양제3동,6
2019-09-29,서울특별시,강서구,발산제1동,6
2019-09-29,서울특별시,관악구,삼성동,6
2019-09-29,서울특별시,노원구,공릉2동,6
2019-09-29,서울특별시,노원구,중계1동,6
2019-09-29,서울특별시,도봉구,창제4동,6
2019-09-29,서울특별시,동대문구,청량리동,6
2019-09-29,서울특별시,마포구,성산제1동,6
2019-09-29,서울특별시,송파구,오금동,6
2019-09-29,서울특별시,송파구,잠실3동,6
2019-09-29,서울특별시,양천구,목1동,6
2019-09-29,서울특별시,양천구,신정3동,6
2019-09-29,서울특별시,양천구,신정7동,6
2019-09-29,서울특별시,영등포구,대림제3동,6
2019-09-29,서울특별시,영등포구,양평제2동,6
2019-09-29,서울특별시,은평구,구산동,6
2019-09-29,서울특별시,은평구,응암제1동,6
2019-09-29,서울특별시,종로구,청운효자동,6
2019-09-29,서울특별시,종로구,평창동,6
2019-09-29,서울특별시,중랑구,면목제4동,6
2019-09-29,서울특별시,강남구,대치2동,5
2019-09-29,서울특별시,강동구,둔촌제2동,5
2019-09-29,서울특별시,강동구,성내제1동,5
2019-09-29,서울특별시,강서구,가양제1동,5
2019-09-29,서울특별시,강서구,염창동,5
2019-09-29,서울특별시,관악구,서림동,5
2019-09-29,서울특별시,관악구,신림동,5
2019-09-30,서울특별시,노원구,상계6.7동,95
2019-09-30,서울특별시,노원구,하계1동,89
2019-09-30,서울특별시,서대문구,신촌동,81
2019-09-30,서울특별시,은평구,역촌동,78
2019-09-30,서울특별시,마포구,성산제2동,66
2019-09-30,서울특별시,강북구,인수동,52
2019-09-30,서울특별시,서대문구,연희동,51
2019-09-30,서울특별시,중랑구,신내1동,45
2019-09-30,서울특별시,광진구,구의제2동,44
2019-09-30,서울특별시,마포구,상암동,42
2019-09-30,서울특별시,영등포구,영등포동,41
2019-09-30,서울특별시,강서구,방화제1동,39
2019-09-30,서울특별시,종로구,이화동,39
2019-09-30,서울특별시,도봉구,도봉제2동,37
2019-09-30,서울특별시,양천구,신정3동,36
2019-09-30,서울특별시,강서구,등촌제3동,35
2019-09-30,서울특별시,은평구,구산동,33
2019-09-30,서울특별시,은평구,진관동,33
2019-09-30,서울특별시,강동구,둔촌제2동,32
2019-09-30,서울특별시,동작구,신대방제2동,31
2019-09-30,서울특별시,송파구,풍납2동,31
2019-09-30,서울특별시,관악구,보라매동,30
2019-09-30,서울특별시,구로구,구로제5동,30
2019-09-30,서울특별시,노원구,중계2.3동,30
2019-09-30,서울특별시,강남구,수서동,29
2019-09-30,서울특별시,강동구,고덕제1동,28
2019-09-30,서울특별시,노원구,월계2동,27
2019-09-30,서울특별시,노원구,월계3동,27
2019-09-30,서울특별시,강동구,상일동,26
2019-09-30,서울특별시,양천구,신정6동,26
2019-09-30,서울특별시,강서구,가양제2동,25
2019-09-30,서울특별시,노원구,상계1동,25
2019-09-30,서울특별시,성북구,길음제1동,25
2019-09-30,서울특별시,영등포구,여의동,24
2019-09-30,서울특별시,양천구,목5동,23
2019-09-30,서울특별시,강동구,천호제2동,22
2019-09-30,서울특별시,강북구,번제2동,22
2019-09-30,서울특별시,성동구,마장동,21
2019-09-30,서울특별시,강동구,길동,20
2019-09-30,서울특별시,동대문구,휘경제2동,20
2019-09-30,서울특별시,강남구,세곡동,19
2019-09-30,서울특별시,강동구,강일동,19
2019-09-30,서울특별시,노원구,상계2동,19
2019-09-30,서울특별시,송파구,장지동,19
2019-09-30,서울특별시,은평구,응암제2동,19
2019-09-30,서울특별시,종로구,종로1.2.3.4가동,19
2019-09-30,서울특별시,성동구,왕십리도선동,18
2019-09-30,서울특별시,중랑구,망우본동,18
2019-09-30,서울특별시,동대문구,답십리제3동,17
2019-09-30,서울특별시,동작구,흑석동,17
2019-09-30,서울특별시,중랑구,면목제3.8동,17
2019-09-30,서울특별시,강서구,방화제3동,16
2019-09-30,서울특별시,도봉구,방학제1동,16
2019-09-30,서울특별시,마포구,대흥동,16
2019-09-30,서울특별시,마포구,망원제1동,16
2019-09-30,서울특별시,서대문구,홍은제2동,16
2019-09-30,서울특별시,서초구,반포4동,16
2019-09-30,서울특별시,강동구,명일제1동,15
2019-09-30,서울특별시,구로구,구로제2동,15
2019-09-30,서울특별시,구로구,오류제2동,15
2019-09-30,서울특별시,노원구,공릉2동,15
2019-09-30,서울특별시,도봉구,쌍문제3동,15
2019-09-30,서울특별시,동대문구,회기동,15
2019-09-30,서울특별시,마포구,성산제1동,15
2019-09-30,서울특별시,양천구,신정4동,15
2019-09-30,서울특별시,중랑구,신내2동,15
2019-09-30,서울특별시,강북구,번제3동,14
2019-09-30,서울특별시,강북구,삼각산동,14
2019-09-30,서울특별시,강서구,발산제1동,14
2019-09-30,서울특별시,마포구,서교동,14
2019-09-30,서울특별시,성북구,종암동,14
2019-09-30,서울특별시,종로구,사직동,14
2019-09-30,서울특별시,강남구,도곡1동,13
2019-09-30,서울특별시,광진구,화양동,13
2019-09-30,서울특별시,금천구,독산제1동,13
2019-09-30,서울특별시,은평구,응암제1동,13
2019-09-30,서울특별시,종로구,청운효자동,13
2019-09-30,서울특별시,중구,회현동,13
2019-09-30,서울특별시,강서구,가양제1동,12
2019-09-30,서울특별시,강서구,방화제2동,12
2019-09-30,서울특별시,강서구,우장산동,12
2019-09-30,서울특별시,노원구,월계1동,12
2019-09-30,서울특별시,노원구,중계1동,12
2019-09-30,서울특별시,노원구,하계2동,12
2019-09-30,서울특별시,도봉구,창제4동,12
2019-09-30,서울특별시,서대문구,남가좌제2동,12
2019-09-30,서울특별시,서대문구,북아현동,12
2019-09-30,서울특별시,서초구,서초1동,12
2019-09-30,서울특별시,성북구,안암동,12
2019-09-30,서울특별시,영등포구,대림제3동,12
2019-09-30,서울특별시,용산구,효창동,12
2019-09-30,서울특별시,강남구,역삼1동,11
2019-09-30,서울특별시,강남구,일원1동,11
2019-09-30,서울특별시,강남구,일원2동,11
2019-09-30,서울특별시,강북구,송중동,11
2019-09-30,서울특별시,관악구,은천동,11
2019-09-30,서울특별시,구로구,고척제1동,11
2019-09-30,서울특별시,구로구,수궁동,11
2019-09-30,서울특별시,노원구,공릉1.3동,11
2019-09-30,서울특별시,노원구,상계3.4동,11
2019-10-01,서울특별시,노원구,하계1동,88
2019-10-01,서울특별시,노원구,상계6.7동,79
2019-10-01,서울특별시,은평구,역촌동,78
2019-10-01,서울특별시,서대문구,신촌동,77
2019-10-01,서울특별시,마포구,성산제2동,66
2019-10-01,서울특별시,마포구,상암동,60
2019-10-01,서울특별시,영등포구,영등포동,51
2019-10-01,서울특별시,강북구,인수동,47
2019-10-01,서울특별시,서대문구,연희동,46
2019-10-01,서울특별시,중랑구,신내1동,39
2019-10-01,서울특별시,광진구,구의제2동,38
2019-10-01,서울특별시,강서구,등촌제3동,37
2019-10-01,서울특별시,양천구,신정3동,37
2019-10-01,서울특별시,종로구,이화동,36
2019-10-01,서울특별시,도봉구,도봉제2동,33
2019-10-01,서울특별시,동작구,신대방제2동,33
2019-10-01,서울특별시,은평구,구산동,32
2019-10-01,서울특별시,종로구,종로1.2.3.4가동,31
2019-10-01,서울특별시,강서구,방화제1동,30
2019-10-01,서울특별시,영등포구,여의동,30
2019-10-01,서울특별시,영등포구,대림제3동,29
2019-10-01,서울특별시,강남구,세곡동,28
2019-10-01,서울특별시,강동구,고덕제1동,27
2019-10-01,서울특별시,강서구,가양제2동,27
2019-10-01,서울특별시,노원구,상계2동,27
2019-10-01,서울특별시,관악구,보라매동,26
2019-10-01,서울특별시,강동구,둔촌제2동,25
2019-10-01,서울특별시,강동구,상일동,25
2019-10-01,서울특별시,은평구,진관동,25
2019-10-01,서울특별시,노원구,상계1동,23
2019-10-01,서울특별시,노원구,월계2동,23
2019-10-01,서울특별시,양천구,신정6동,23
2019-10-01,서울특별시,강남구,수서동,21
2019-10-01,서울특별시,강동구,천호제2동,21
2019-10-01,서울특별시,강서구,발산제1동,21
2019-10-01,서울특별시,구로구,구로제5동,21
2019-10-01,서울특별시,송파구,풍납2동,21
2019-10-01,서울특별시,강남구,일원1동,20
2019-10-01,서울특별시,강동구,길동,20
2019-10-01,서울특별시,강북구,번제2동,20
2019-10-01,서울특별시,강북구,번제3동,20
2019-10-01,서울특별시,노원구,중계2.3동,20
2019-10-01,서울특별시,성동구,마장동,20
2019-10-01,서울특별시,구로구,오류제2동,19
2019-10-01,서울특별시,금천구,독산제1동,19
2019-10-01,서울특별시,동대문구,휘경제2동,19
2019-10-01,서울특별시,강남구,도곡1동,18
2019-10-01,서울특별시,노원구,월계3동,18
2019-10-01,서울특별시,강남구,일원본동,17
2019-10-01,서울특별시,구로구,개봉제1동,17
2019-10-01,서울특별시,노원구,공릉2동,17
2019-10-01,서울특별시,서초구,서초1동,17
2019-10-01,서울특별시,성북구,종암동,17
2019-10-01,서울특별시,은평구,응암제2동,17
2019-10-01,서울특별시,강동구,강일동,16
2019-10-01,서울특별시,구로구,고척제1동,16
2019-10-01,서울특별시,구로구,수궁동,16
2019-10-01,서울특별시,노원구,공릉1.3동,16
2019-10-01,서울특별시,성동구,왕십리도선동,16
2019-10-01,서울특별시,중랑구,묵제1동,16
2019-10-01,서울특별시,강남구,역삼1동,15
2019-10-01,서울특별시,강서구,우장산동,15
2019-10-01,서울특별시,관악구,낙성대동,15
2019-10-01,서울특별시,동대문구,신설동,15
2019-10-01,서울특별시,마포구,성산제1동,15
2019-10-01,서울특별시,서초구,내곡동,15
2019-10-01,서울특별시,중구,명동,15
2019-10-01,서울특별시,중랑구,면목제3.8동,15
2019-10-01,서울특별시,강서구,방화제2동,14
2019-10-01,서울특별시,광진구,화양동,14
2019-10-01,서울특별시,동대문구,회기동,14
2019-10-01,서울특별시,마포구,대흥동,14
2019-10-01,서울특별시,서대문구,북아현동,14
2019-10-01,서울특별시,서대문구,홍은제2동,14
2019-10-01,서울특별시,성북구,길음제1동,14
2019-10-01,서울특별시,용산구,효창동,14
2019-10-01,서울특별시,종로구,청운효자동,14
2019-10-01,서울특별시,강북구,송중동,13
2019-10-01,서울특별시,도봉구,방학제1동,13
2019-10-01,서울특별시,도봉구,창제1동,13
2019-10-01,서울특별시,동대문구,용두동,13
2019-10-01,서울특별시,마포구,망원제1동,13
2019-10-01,서울특별시,성북구,안암동,13
2019-10-01,서울특별시,영등포구,대림제1동,13
2019-10-01,서울특별시,은평구,응암제1동,13
2019-10-01,서울특별시,은평구,응암제3동,13
2019-10-01,서울특별시,강남구,일원2동,12
2019-10-01,서울특별시,관악구,은천동,12
2019-10-01,서울특별시,노원구,중계1동,12
2019-10-01,서울특별시,서초구,양재1동,12
2019-10-01,서울특별시,성북구,월곡제2동,12
2019-10-01,서울특별시,송파구,가락본동,12
2019-10-01,서울특별시,용산구,한강로동,12
2019-10-01,서울특별시,은평구,불광제2동,12
2019-10-01,서울특별시,강동구,천호제1동,11
2019-10-01,서울특별시,강동구,천호제3동,11
2019-10-01,서울특별시,강서구,가양제1동,11
2019-10-01,서울특별시,강서구,방화제3동,11
2019-10-01,서울특별시,구로구,구로제3동,11
2019-10-01,서울특별시,노원구,상계3.4동,11
2019-10-02,서울특별시,서대문구,신촌동,100
2019-10-02,서울특별시,노원구,상계6.7동,85
2019-10-02,서울특별시,노원구,하계1동,81
2019-10-02,서울특별시,은평구,역촌동,74
2019-10-02,서울특별시,마포구,성산제2동,72
2019-10-02,서울특별시,강북구,인수동,55
2019-10-02,서울특별시,중랑구,신내1동,49
2019-10-02,서울특별시,양천구,신정3동,48
2019-10-02,서울특별시,영등포구,여의동,48
2019-10-02,서울특별시,도봉구,도봉제2동,45
2019-10-02,서울특별시,동작구,신대방제2동,44
2019-10-02,서울특별시,종로구,이화동,44
2019-10-02,서울특별시,광진구,구의제2동,43
2019-10-02,서울특별시,서대문구,연희동,43
2019-10-02,서울특별시,영등포구,영등포동,42
2019-10-02,서울특별시,강서구,방화제1동,39
2019-10-02,서울특별시,노원구,월계2동,37
2019-10-02,서울특별시,마포구,상암동,37
2019-10-02,서울특별시,노원구,중계2.3동,35
2019-10-02,서울특별시,양천구,신정6동,32
2019-10-02,서울특별시,은평구,구산동,32
2019-10-02,서울특별시,강동구,상일동,31
2019-10-02,서울특별시,송파구,풍납2동,31
2019-10-02,서울특별시,노원구,상계1동,30
2019-10-02,서울특별시,은평구,진관동,30
2019-10-02,서울특별시,성동구,왕십리도선동,29
2019-10-02,서울특별시,강서구,가양제2동,27
2019-10-02,서울특별시,관악구,보라매동,27
2019-10-02,서울특별시,강서구,방화제2동,26
2019-10-02,서울특별시,종로구,종로1.2.3.4가동,26
2019-10-02,서울특별시,강동구,고덕제1동,24
2019-10-02,서울특별시,강남구,세곡동,23
2019-10-02,서울특별시,강동구,둔촌제2동,23
2019-10-02,서울특별시,노원구,상계2동,23
2019-10-02,서울특별시,중랑구,면목제3.8동,23
2019-10-02,서울특별시,강남구,수서동,22
2019-10-02,서울특별시,강동구,길동,22
2019-10-02,서울특별시,강서구,등촌제3동,22
2019-10-02,서울특별시,구로구,구로제5동,22
2019-10-02,서울특별시,노원구,월계3동,22
2019-10-02,서울특별시,마포구,성산제1동,22
2019-10-02,서울특별시,서초구,서초1동,21
2019-10-02,서울특별시,동대문구,회기동,20
2019-10-02,서울특별시,강서구,발산제1동,19
2019-10-02,서울특별시,구로구,고척제1동,19
2019-10-02,서울특별시,강동구,천호제2동,18
2019-10-02,서울특별시,강북구,번제2동,18
2019-10-02,서울특별시,성북구,길음제1동,18
2019-10-02,서울특별시,은평구,응암제2동,18
2019-10-02,서울특별시,강동구,강일동,17
2019-10-02,서울특별시,동대문구,답십리제3동,17
2019-10-02,서울특별시,서대문구,북아현동,17
2019-10-02,서울특별시,성동구,마장동,17
2019-10-02,서울특별시,양천구,목1동,17
2019-10-02,서울특별시,중랑구,망우본동,17
2019-10-02,서울특별시,노원구,공릉1.3동,16
2019-10-02,서울특별시,노원구,상계3.4동,16
2019-10-02,서울특별시,도봉구,방학제1동,16
2019-10-02,서울특별시,도봉구,쌍문제3동,16
2019-10-02,서울특별시,성동구,사근동,16
2019-10-02,서울특별시,성북구,안암동,16
2019-10-02,서울특별시,종로구,청운효자동,16
2019-10-02,서울특별시,강북구,번제3동,15
2019-10-02,서울특별시,동대문구,휘경제2동,15
2019-10-02,서울특별시,동작구,상도제1동,15
2019-10-02,서울특별시,마포구,망원제1동,15
2019-10-02,서울특별시,서초구,양재1동,15
2019-10-02,서울특별시,용산구,남영동,15
2019-10-02,서울특별시,강남구,도곡1동,14
2019-10-02,서울특별시,강남구,역삼1동,14
2019-10-02,서울특별시,강서구,가양제1동,14
2019-10-02,서울특별시,구로구,수궁동,14
2019-10-02,서울특별시,구로구,오류제2동,14
2019-10-02,서울특별시,마포구,서교동,14
2019-10-02,서울특별시,서대문구,홍은제2동,14
2019-10-02,서울특별시,송파구,잠실6동,14
2019-10-02,서울특별시,강동구,천호제1동,13
2019-10-02,서울특별시,강서구,방화제3동,13
2019-10-02,서울특별시,광진구,화양동,13
2019-10-02,서울특별시,노원구,월계1동,13
2019-10-02,서울특별시,마포구,대흥동,13
2019-10-02,서울특별시,서초구,반포4동,13
2019-10-02,서울특별시,성북구,월곡제2동,13
2019-10-02,서울특별시,성북구,종암동,13
2019-10-02,서울특별시,송파구,가락본동,13
2019-10-02,서울특별시,송파구,잠실2동,13
2019-10-02,서울특별시,종로구,사직동,13
2019-10-02,서울특별시,중랑구,상봉제1동,13
2019-10-02,서울특별시,강남구,일원1동,12
2019-10-02,서울특별시,강남구,일원2동,12
2019-10-02,서울특별시,강남구,일원본동,12
2019-10-02,서울특별시,관악구,은천동,12
2019-10-02,서울특별시,노원구,공릉2동,12
2019-10-02,서울특별시,은평구,불광제2동,12
2019-10-02,서울특별시,중랑구,신내2동,12
2019-10-02,서울특별시,강동구,명일제1동,11
2019-10-02,서울특별시,강북구,송중동,11
2019-10-02,서울특별시,구로구,구로제2동,11
2019-10-02,서울특별시,구로구,구로제3동,11
2019-10-02,서울특별시,도봉구,창제1동,11
2019-10-03,서울특별시,서대문구,신촌동,18
2019-10-03,서울특별시,마포구,성산제2동,17
2019-10-03,서울특별시,양천구,목1동,17
2019-10-03,서울특별시,노원구,상계6.7동,16
2019-10-03,서울특별시,강서구,방화제2동,15
2019-10-03,서울특별시,노원구,중계2.3동,15
2019-10-03,서울특별시,마포구,상암동,15
2019-10-03,서울특별시,종로구,종로1.2.3.4가동,15
2019-10-03,서울특별시,강남구,수서동,14
2019-10-03,서울특별시,노원구,하계1동,14
2019-10-03,서울특별시,강북구,인수동,13
2019-10-03,서울특별시,노원구,월계2동,13
2019-10-03,서울특별시,강서구,가양제2동,12
2019-10-03,서울특별시,구로구,오류제2동,11
2019-10-03,서울특별시,동작구,신대방제2동,11
2019-10-03,서울특별시,성동구,행당제1동,11
2019-10-03,서울특별시,송파구,문정2동,11
2019-10-03,서울특별시,양천구,신정3동,11
2019-10-03,서울특별시,은평구,구산동,11
2019-10-03,서울특별시,강서구,가양제1동,10
2019-10-03,서울특별시,서초구,양재1동,10
2019-10-03,서울특별시,은평구,역촌동,10
2019-10-03,서울특별시,중랑구,신내1동,10
2019-10-03,서울특별시,강남구,세곡동,9
2019-10-03,서울특별시,강동구,천호제2동,9
2019-10-03,서울특별시,송파구,잠실3동,9
2019-10-03,서울특별시,영등포구,영등포동,9
2019-10-03,서울특별시,강서구,등촌제3동,8
2019-10-03,서울특별시,강서구,방화제3동,8
2019-10-03,서울특별시,광진구,구의제2동,8
2019-10-03,서울특별시,종로구,사직동,8
2019-10-03,서울특별시,중랑구,상봉제1동,8
2019-10-03,서울특별시,관악구,서원동,7
2019-10-03,서울특별시,광진구,구의제3동,7
2019-10-03,서울특별시,노원구,공릉1.3동,7
2019-10-03,서울특별시,동대문구,답십리제3동,7
2019-10-03,서울특별시,동대문구,휘경제2동,7
2019-10-03,서울특별시,동작구,대방동,7
2019-10-03,서울특별시,성동구,사근동,7
2019-10-03,서울특별시,은평구,응암제1동,7
2019-10-03,서울특별시,종로구,이화동,7
2019-10-03,서울특별시,종로구,창신제1동,7
2019-10-03,서울특별시,중구,회현동,7
2019-10-03,서울특별시,중랑구,상봉제2동,7
2019-10-03,서울특별시,강북구,송천동,6
2019-10-03,서울특별시,강서구,발산제1동,6
2019-10-03,서울특별시,관악구,서림동,6
2019-10-03,서울특별시,관악구,은천동,6
2019-10-03,서울특별시,광진구,화양동,6
2019-10-03,서울특별시,금천구,가산동,6
2019-10-03,서울특별시,노원구,상계1동,6
2019-10-03,서울특별시,도봉구,쌍문제2동,6
2019-10-03,서울특별시,도봉구,창제1동,6
2019-10-03,서울특별시,동작구,흑석동,6
2019-10-03,서울특별시,서대문구,충현동,6
2019-10-03,서울특별시,성북구,석관동,6
2019-10-03,서울특별시,성북구,월곡제2동,6
2019-10-03,서울특별시,송파구,장지동,6
2019-10-03,서울특별시,양천구,신정7동,6
2019-10-03,서울특별시,영등포구,여의동,6
2019-10-03,서울특별시,용산구,남영동,6
2019-10-03,서울특별시,용산구,한강로동,6
2019-10-03,서울특별시,중랑구,신내2동,6
2019-10-03,서울특별시,강동구,길동,5
2019-10-03,서울특별시,강북구,번제2동,5
2019-10-03,서울특별시,강북구,삼각산동,5
2019-10-03,서울특별시,강북구,우이동,5
2019-10-03,서울특별시,구로구,구로제2동,5
2019-10-03,서울특별시,노원구,공릉2동,5
2019-10-03,서울특별시,노원구,상계2동,5
2019-10-03,서울특별시,노원구,월계1동,5
2019-10-03,서울특별시,노원구,월계3동,5
2019-10-03,서울특별시,노원구,중계4동,5
2019-10-03,서울특별시,도봉구,방학제3동,5
2019-10-03,서울특별시,도봉구,쌍문제1동,5
2019-10-03,서울특별시,도봉구,창제4동,5
2019-10-03,서울특별시,도봉구,창제5동,5
2019-10-03,서울특별시,동대문구,제기제1동,5
2019-10-03,서울특별시,마포구,망원제1동,5
2019-10-03,서울특별시,마포구,합정동,5
2019-10-03,서울특별시,서대문구,연희동,5
2019-10-03,서울특별시,서초구,서초3동,5
2019-10-03,서울특별시,성북구,길음제2동,5
2019-10-03,서울특별시,성북구,월곡제1동,5
2019-10-03,서울특별시,성북구,장위제1동,5
2019-10-03,서울특별시,송파구,풍납2동,5
2019-10-03,서울특별시,영등포구,대림제3동,5
2019-10-03,서울특별시,영등포구,신길제4동,5
2019-10-03,서울특별시,영등포구,양평제1동,5
2019-10-03,서울특별시,은평구,갈현제2동,5
2019-10-03,서울특별시,은평구,녹번동,5
2019-10-03,서울특별시,은평구,신사제1동,5
2019-10-03,서울특별시,종로구,교남동,5
2019-10-03,서울특별시,중구,소공동,5
2019-10-03,서울특별시,중랑구,묵제1동,5
2019-10-03,서울특별시,강동구,명일제2동,4
2019-10-03,서울특별시,강동구,명일제1동,4
2019-10-03,서울특별시,강동구,성내제2동,4
2019-10-04,서울특별시,노원구,상계6.7동,93
2019-10-04,서울특별시,서대문구,신촌동,81
2019-10-04,서울특별시,은평구,역촌동,73
2019-10-04,서울특별시,도봉구,도봉제2동,53
2019-10-04,서울특별시,노원구,하계1동,52
2019-10-04,서울특별시,광진구,구의제2동,49
2019-10-04,서울특별시,종로구,이화동,48
2019-10-04,서울특별시,마포구,상암동,47
2019-10-04,서울특별시,영등포구,영등포동,47
2019-10-04,서울특별시,강북구,인수동,45
2019-10-04,서울특별시,중랑구,신내1동,45
2019-10-04,서울특별시,영등포구,여의동,44
2019-10-04,서울특별시,양천구,신정3동,43
2019-10-04,서울특별시,마포구,성산제2동,40
2019-10-04,서울특별시,강서구,방화제1동,37
2019-10-04,서울특별시,은평구,구산동,33
2019-10-04,서울특별시,강서구,등촌제3동,32
2019-10-04,서울특별시,노원구,월계2동,31
2019-10-04,서울특별시,강남구,수서동,29
2019-10-04,서울특별시,강남구,세곡동,28
2019-10-04,서울특별시,구로구,구로제5동,27
2019-10-04,서울특별시,동작구,신대방제2동,27
2019-10-04,서울특별시,은평구,진관동,27
2019-10-04,서울특별시,노원구,중계2.3동,26
2019-10-04,서울특별시,노원구,상계1동,25
2019-10-04,서울특별시,송파구,풍납2동,25
2019-10-04,서울특별시,강동구,고덕제1동,24
2019-10-04,서울특별시,강동구,길동,24
2019-10-04,서울특별시,강서구,발산제1동,24
2019-10-04,서울특별시,노원구,월계3동,24
2019-10-04,서울특별시,강북구,번제3동,23
2019-10-04,서울특별시,관악구,보라매동,23
2019-10-04,서울특별시,성북구,길음제1동,22
2019-10-04,서울특별시,양천구,신정6동,22
2019-10-04,서울특별시,중랑구,면목제3.8동,21
2019-10-04,서울특별시,강동구,천호제2동,20
2019-10-04,서울특별시,강서구,가양제2동,20
2019-10-04,서울특별시,노원구,상계2동,20
2019-10-04,서울특별시,송파구,잠실2동,19
2019-10-04,서울특별시,강북구,번제2동,18
2019-10-04,서울특별시,마포구,대흥동,18
